"FIPS","year","sex","race","var_type","cb_homeowner","cb_renter","noncb_homeowner","noncb_renter","homeownership","cost_burden","severe_housing_problems"
"18097",2007,"total","black","MOE",2759.234830161027,3144.494155291118,2745.1670839830044,3214.863044401931,3927.545861803526,4089.4281634525323,3037.3937226695684
"18097",2007,"total","black","percent",17.358203273696233,28.24178776954253,26.73369309657628,27.66631586018496,43.87575480737093,45.59999104323877,24.245952663516874
"18097",2007,"total","black","population",89318,89318,89318,89318,89758,89318,89318
"18097",2007,"total","black","CI",3.089225945678393,3.5205604192784414,3.0734757652242597,3.599345086546867,4.375705632705191,4.578503956036333,3.400651293882049
"18097",2007,"total","hispanic","estimate",2244,4954,4549,4018,6793,7198,3368
"18097",2007,"total","hispanic","MOE",819.1030515028314,1449.149022928629,1253.374229397888,1448.550890249459,1418.1848294228084,1566.0774526771497,1079.8331827763952
"18097",2007,"total","hispanic","percent",14.23406279733587,31.42404059625753,28.855058674278467,25.486837932128132,43.089121471614334,45.6581033935934,21.363780526482714
"18097",2007,"total","hispanic","population",15765,15765,15765,15765,15765,15765,15765
"18097",2007,"total","hispanic","CI",5.195706003823859,9.192191709030313,7.950359843944739,9.18839765461122,8.995780713116451,9.933888060115127,6.849560309396735
"18097",2007,"total","other","estimate",1247,1703,4362,2533,5609,2950,1831
"18097",2007,"total","other","MOE",592.6210388677996,890.333512238532,1155.363264404317,890.3911818205244,1155.7539262214298,1111.4478137754602,874.7809329169216
"18097",2007,"total","other","percent",12.666328085322498,17.29812087353987,44.30675469781615,25.72879634332148,56.57655840225944,29.964448958862366,18.598273235144745
"18097",2007,"total","other","population",9845,9845,9845,9845,9914,9845,9845
"18097",2007,"total","other","CI",6.019512837661753,9.04350951994446,11.735533411928056,9.044095295282116,11.657796310484464,11.289464842818285,8.88553512358478
"18097",2007,"total","total","estimate",56662,61663,162089,75317,218751,118325,60395
"18097",2007,"total","total","MOE",4522.2541186763265,4729.357076618211,5241.351896122197,5649.112329068281,5616.224479094586,5116.769300433014,4729.217878433495
"18097",2007,"total","total","percent",15.928327865718758,17.334165422749212,45.56504774675246,21.172458964779565,61.40551313721087,33.26249328846797,16.977716308109216
"18097",2007,"total","total","population",355731,355731,355731,355731,356240,355731,355731
"18097",2007,"total","total","CI",1.2712566851571345,1.3294756646505959,1.4734031883985925,1.588029249367719,1.576528317733715,1.4383816143189696,1.3294365344694432
"18097",2007,"total","white","estimate",37667,29781,129300,44055,166967,67448,33540
"18097",2007,"total","white","MOE",3674.2931332106255,3362.394466150388,4485.326890537774,4592.199910759956,4918.534292700672,4202.121766818521,3610.710361038739
"18097",2007,"total","white","percent",15.642246981972816,12.367370838403176,53.69534432710555,18.295037852518448,69.33759130907838,28.009617820375993,13.928397902019492
"18097",2007,"total","white","population",240803,240803,240803,240803,240803,240803,240803
"18097",2007,"total","white","CI",1.525850231604517,1.3963258207540554,1.8626540743004751,1.9070360048504196,2.0425552392207207,1.7450454383120313,1.4994457548447233
"18097",2008,"female","black","estimate",8326,21737,11397,13731,19723,30063,16408
"18097",2008,"female","black","MOE",1893.402181676215,3319.3772218930617,1699.3522398361822,2383.262692812104,2505.8845511849704,3519.450204965436,2810.2314782542826
"18097",2008,"female","black","percent",15.085792973492055,39.38504466307913,20.65010599554275,24.87905636788607,35.639037964619355,54.470837636571176,29.729484879781126
"18097",2008,"female","black","population",55191,55191,55191,55191,55341,55191,55191
"18097",2008,"female","black","CI",3.4306357588668712,6.0143451321647765,3.0790386835465604,4.318208934087267,4.528079635685966,6.3768552933728975,5.091829244359194
"18097",2008,"female","hispanic","estimate",1299,1415,889,1867,2188,2714,2160
"18097",2008,"female","hispanic","MOE",522.1865882828666,715.4714709590104,554.8041435723061,932.6593671680192,775.093557127138,823.8084614770901,853.8099108064102
"18097",2008,"female","hispanic","percent",23.747714808043877,25.868372943327238,16.252285191956126,34.131627056672755,40,49.61608775137111,39.48811700182816
"18097",2008,"female","hispanic","population",5470,5470,5470,5470,5470,5470,5470
"18097",2008,"female","hispanic","CI",9.546372729120048,13.079917202175691,10.142671728926986,17.050445469250807,14.169900495925738,15.060483756436746,15.608956321872217
"18097",2008,"female","other","estimate",781,1948,1176,699,1957,2729,1376
"18097",2008,"female","other","MOE",581.2134429772767,973.1181693485381,460.16783788499384,473.1517306094843,770.6286011035083,1058.9237590928112,764.4083308840898
"18097",2008,"female","other","percent",16.963509991311902,42.3110338835795,25.543006081668114,15.182450043440488,42.50651607298002,59.27454387489139,29.88705473501303
"18097",2008,"female","other","population",4604,4604,4604,4604,4604,4604,4604
"18097",2008,"female","other","CI",12.62409737135701,21.13636336551994,9.994957382384749,10.276970690909737,16.738240684263864,23.000081648410323,16.60313490191333
"18097",2008,"female","total","estimate",32958,45178,65013,34857,97971,78136,40525
"18097",2008,"female","total","MOE",2994.1973958061785,4416.851436326843,4557.464588199233,3743.493125658674,5336.892922251439,5541.107623547841,4158.410512493176
"18097",2008,"female","total","percent",18.51510623237419,25.38004336932463,36.522926193499096,19.581924204802085,54.954677017658014,43.89514960169882,22.766086536408885
"18097",2008,"female","total","population",178006,178006,178006,178006,178276,178006,178006
"18097",2008,"female","total","CI",1.682076669216868,2.481293572310396,2.560287062345782,2.1030151375002384,2.993612669260831,3.11287688254769,2.3361069359983238
"18097",2008,"female","white","estimate",22552,20078,51551,18560,74103,42630,20581
"18097",2008,"female","white","MOE",2347.238879254996,2585.6711561904003,3747.9806132819713,2714.9047556482074,4415.258127615389,3517.321270545065,2855.90948615301
"18097",2008,"female","white","percent",20.00337055729504,17.808960360472234,45.72515766225242,16.46251141998031,65.65864204641107,37.81233091776727,18.255115707683984
"18097",2008,"female","white","population",112741,112741,112741,112741,112861,112741,112741
"18097",2008,"female","white","CI",2.0819745072821743,2.293461257386754,3.3244166836217266,2.4080900077595615,3.9121203317491324,3.119824438797833,2.5331596190853465
"18097",2008,"male","black","estimate",4120,10088,11152,8238,15272,14208,6405
"18097",2008,"male","black","MOE",1307.6382198911135,2250.833368707022,1689.094859394374,2060.6092023959204,2087.297971215418,2443.108510652464,1544.9037884043944
"18097",2008,"male","black","percent",12.262634680635752,30.02559676171201,33.192451931662596,24.519316625989642,45.3403794198854,42.28823144234776,19.063634740163103
"18097",2008,"male","black","population",33598,33598,33598,33598,33683,33598,33598
"18097",2008,"male","black","CI",3.8920120837285364,6.699307603747314,5.027367281964326,6.1331305506158715,6.196888552728135,7.271589114389141,4.598201644158564
"18097",2008,"male","hispanic","estimate",1600,3427,2749,3549,4349,5027,3236
"18097",2008,"male","hispanic","MOE",842.4317877341762,1308.6524011110628,967.2641264792933,1112.9509455659986,1333.3617999088808,1551.1534892423606,1308.8365769978695
"18097",2008,"male","hispanic","percent",14.1280353200883,30.260485651214132,24.27373068432671,31.33774834437086,38.40176600441501,44.388520971302434,28.573951434878587
"18097",2008,"male","hispanic","population",11325,11325,11325,11325,11325,11325,11325
"18097",2008,"male","hispanic","CI",7.438691282420981,11.55542959038466,8.540963589221134,9.827381417801313,11.773614127230736,13.696719551808922,11.557055867530856
"18097",2008,"male","other","estimate",1080,802,2144,2289,3224,1882,1107
"18097",2008,"male","other","MOE",433.25096739938164,672.6202640634239,734.0662973967338,865.5525123396616,836.2027870581095,839.7731444659623,656.1918196276528
"18097",2008,"male","other","percent",17.102137767220903,12.699920823436262,33.95091053048297,36.24703087885986,50.85173501577287,29.802058590657165,17.529691211401424
"18097",2008,"male","other","population",6315,6315,6315,6315,6340,6315,6315
"18097",2008,"male","other","CI",6.860664566894405,10.65115224170109,11.624169396622863,13.7062947322195,13.189318407856618,13.29807037950851,10.391002686106932
"18097",2008,"male","total","estimate",25853,25287,92786,35263,118639,51140,23768
"18097",2008,"male","total","MOE",3404.5887862401974,3572.958233551541,5092.494266726155,4051.42330841613,5940.969630534123,4522.5182806328985,3001.805672743074
"18097",2008,"male","total","percent",14.427782955426952,14.111915351946827,51.7810803118495,19.67922138077672,66.14168399574068,28.53969830737378,13.26420706628197
"18097",2008,"male","total","population",179189,179189,179189,179189,179371,179189,179189
"18097",2008,"male","total","CI",1.8999987645671315,1.9939606971139638,2.841968126796932,2.2609776874786567,3.312112677374895,2.5238816448737915,1.6752176041738467
"18097",2008,"male","white","estimate",19053,10970,76741,21187,95794,30023,13020
"18097",2008,"male","white","MOE",2749.798355478998,2100.9648980328657,4014.142384730984,2802.949767808014,4345.080109815152,3366.9088887373755,2135.2170970606244
"18097",2008,"male","white","percent",14.89085665606365,8.57359457917484,59.976866144070776,16.558682620690735,74.82561727189646,23.46445123523849,10.175770412110886
"18097",2008,"male","white","population",127951,127951,127951,127951,128023,127951,127951
"18097",2008,"male","white","CI",2.1491026685832844,1.6420074075488784,3.1372497164781703,2.1906431116661955,3.393983979296808,2.631404904015893,1.668777185845069
"18097",2008,"total","black","estimate",12446,31825,22549,21969,34995,44271,22813
"18097",2008,"total","black","MOE",2305.5774183572216,3731.8640184527762,2017.639509032461,3051.3190313913833,2873.652943627675,4133.518131701342,3090.8915718611843
"18097",2008,"total","black","percent",14.017502168061357,35.8434040252734,25.396163939226707,24.742929867438534,39.30962437095615,49.860906193334756,25.693498068454424
"18097",2008,"total","black","population",88789,88789,88789,88789,89024,88789,88789
"18097",2008,"total","black","CI",2.596692628993706,4.203070220920132,2.2723980549757976,3.436595784828507,3.2279530729103105,4.655439448243974,3.481164977487284
"18097",2008,"total","hispanic","estimate",2899,4842,3638,5416,6537,7741,5396
"18097",2008,"total","hispanic","MOE",1033.0723112323747,1305.0214335241778,983.8111567972535,1441.4406717595075,1263.7045355397559,1525.6774186283615,1394.5700824452138
"18097",2008,"total","hispanic","percent",17.261089610002976,28.830008931229536,21.66120869306341,32.24769276570408,38.92229830306639,46.09109854123251,32.128609705269426
"18097",2008,"total","hispanic","population",16795,16795,16795,16795,16795,16795,16795
"18097",2008,"total","hispanic","CI",6.151070623592585,7.77029731184387,5.857762172058669,8.582558331405226,7.524290178861303,9.08411681231534,8.303483670409133
"18097",2008,"total","other","estimate",1861,2750,3320,2988,5181,4611,2483
"18097",2008,"total","other","MOE",723.5092626307558,1122.8523464184861,896.9934762234896,1122.2683223916417,1089.8963607357352,1252.4182409592652,902.0206415826914
"18097",2008,"total","other","percent",17.04368531916842,25.18545654363953,30.405714809048444,27.365143328143603,47.34100877192983,42.22914186280795,22.740177671947983
"18097",2008,"total","other","population",10919,10919,10919,10919,10944,10919,10919
"18097",2008,"total","other","CI",6.626149488330029,10.28347235478053,8.214978260129037,10.278123659599245,9.958848325436177,11.47008188441492,8.261018789107897
"18097",2008,"total","total","estimate",58811,70465,157799,70120,216610,129276,64293
"18097",2008,"total","total","MOE",3944.619620002986,5541.509243966057,4970.410019924036,5062.340557006339,5134.946995860692,6503.086572757297,4718.29395777025
"18097",2008,"total","total","percent",16.464676157281037,19.72731981130755,44.17727011856269,19.630733912848726,60.5653060140306,36.191995968588586,17.999412085835466
"18097",2008,"total","total","population",357195,357195,357195,357195,357647,357195,357195
"18097",2008,"total","total","CI",1.104332261090717,1.5513960844821615,1.3915116448785778,1.4172484376898722,1.4357584422239504,1.8205984330008251,1.3209294524756086
"18097",2008,"total","white","estimate",41605,31048,128292,39747,169897,72653,33601
"18097",2008,"total","white","MOE",3228.2112418514766,3371.5810806687937,4362.728113355651,3774.044256959138,4188.882955714746,4492.791885283582,3765.0397800708893
"18097",2008,"total","white","percent",17.285576587506025,12.899473185648047,53.30131454306749,16.51363568377844,70.53062885040103,30.18504977315407,13.960164857992789
"18097",2008,"total","white","population",240692,240692,240692,240692,240884,240692,240692
"18097",2008,"total","white","CI",1.3412208307095692,1.4007865158247028,1.8125771165454816,1.567997381283606,1.7389627188666519,1.8666145469245266,1.564256302690114
"18097",2009,"female","black","estimate",8066,23670,11022,11764,19088,31736,19374
"18097",2009,"female","black","MOE",1610.1725611627005,2795.367817284516,1844.6486426136144,1965.5312977599087,2348.7615656016474,2749.017203840538,2748.3120403071957
"18097",2009,"female","black","percent",14.794028098749129,43.41366787718719,20.21569274788159,21.576611276182092,35.009720846630714,58.207695975936325,35.53427974028832
"18097",2009,"female","black","population",54522,54522,54522,54522,54522,54522,54522
"18097",2009,"female","black","CI",2.9532529275571338,5.127045627974976,3.383310668379029,3.605024206301876,4.3079152738374376,5.0420329478752395,5.040739591921051
"18097",2009,"female","hispanic","estimate",829,4380,862,1006,1691,5209,3402
"18097",2009,"female","hispanic","MOE",596.871424611281,1286.5921382104743,381.824840474988,515.4788021611558,700.4914337761384,1244.5261606049107,1140.8558290051378
"18097",2009,"female","hispanic","percent",11.714003108661862,61.89063162356931,12.180302388017521,14.215062879751306,23.894305496679383,73.60463473223116,48.07121661721068
